osm_id,ort,plz,bundesland
410526,Bad Rappenau,74906,Baden-Württemberg
941794,Bad Reichenhall,83435,Bayern
935831,Bad Rippoldsau-Schapbach,77776,Baden-Württemberg
956804,Bad Rodach,96476,Bayern
1086003,Bad Rothenfelde,49214,Niedersachsen
1384831,Bad Saarow,15526,Brandenburg
1416156,Bad Sachsa,37441,Niedersachsen
2787775,Bad Säckingen,79713,Baden-Württemberg
1168892,Bad Salzdetfurth,31162,Niedersachsen
454867,Bad Salzschlirf,36364,Hessen
142623,Bad Salzuflen,32105,Nordrhein-Westfalen
142623,Bad Salzuflen,32107,Nordrhein-Westfalen
142623,Bad Salzuflen,32108,Nordrhein-Westfalen
2874389,Bad Salzungen,36433,Thüringen
2874389,Bad Salzungen,36460,Thüringen
2874389,Bad Salzungen,36469,Thüringen
2874389,Bad Salzungen,99819,Thüringen
153518,Bad Sassendorf,59505,Nordrhein-Westfalen
2805478,Bad Saulgau,88348,Baden-Württemberg
534534,Bad Schandau,01814,Sachsen
419001,Bad Schlema,08301,Sachsen
1327705,Bad Schmiedeberg,06905,Sachsen-Anhalt
659810,Bad Schönborn,76669,Baden-Württemberg
2801317,Bad Schussenried,88427,Baden-Württemberg
1734859,Bad Schwalbach,65307,Hessen
382446,Bad Schwartau,23611,Schleswig-Holstein
442912,Bad Segeberg,23795,Schleswig-Holstein
1244160,Bad Sobernheim,55566,Rheinland-Pfalz
414829,Bad Soden,65812,Hessen
535936,Bad Soden-Salmünster,63628,Hessen
549414,Bad Sooden-Allendorf,37242,Hessen
1026857,Bad Staffelstein,96231,Bayern
1021713,Bad Steben,95138,Bayern
2856440,Bad Sulza,99518,Thüringen
372885,Bad Sülze,18334,Mecklenburg-Vorpommern
2816590,Bad Tabarz,99891,Thüringen
1183355,Bad Teinach-Zavelstein,75385,Baden-Württemberg
2895776,Bad Tennstedt,99955,Thüringen
935181,Bad Tölz,83646,Bayern
2772179,Bad Überkingen,73337,Baden-Württemberg
2774073,Bad Urach,72574,Baden-Württemberg
450123,Bad Vilbel,61118,Hessen
2806787,Bad Waldsee,88339,Baden-Württemberg
935946,Bad Wiessee,83707,Bayern
310068,Bad Wildbad,75323,Baden-Württemberg
443584,Bad Wildungen,34537,Hessen
1289819,Bad Wilsnack,19336,Brandenburg
410469,Bad Wimpfen,74206,Baden-Württemberg
357057,Bad Windsheim,91438,Bayern
445544,Bad Wörishofen,86825,Bayern
146471,Bad Wünnenberg,33181,Nordrhein-Westfalen
2806738,Bad Wurzach,88410,Baden-Württemberg
452203,Bad Zwesten,34596,Hessen
1186777,Bad Zwischenahn,26160,Niedersachsen
157991,Baesweiler,52499,Nordrhein-Westfalen
1124266,Bahlingen,79353,Baden-Württemberg
1446642,Bahrdorf,38459,Niedersachsen
1675310,Bahrenborstel,27245,Niedersachsen
447344,Bahrenfleth,25569,Schleswig-Holstein
422815,Bahrenhof,23845,Schleswig-Holstein
534517,Bahretal,01819,Sachsen
2808123,Baienfurt,88255,Baden-Württemberg
191657,Baierbach,84171,Bayern
929705,Baierbrunn,82065,Bayern
929923,Baiern,85625,Bayern
935839,Baiersbronn,72270,Baden-Württemberg
1016531,Baiersdorf,91083,Bayern
2808297,Baindt,88255,Baden-Württemberg
445503,Baisweil,87650,Bayern
1470112,Bäk,23909,Schleswig-Holstein
1398845,Bakum,49456,Niedersachsen
1465979,Bälau,23881,Schleswig-Holstein
958134,Balderschwang,87538,Bayern
1256078,Baldringen,54314,Rheinland-Pfalz
537135,Balduinstein,65558,Rheinland-Pfalz
1140565,Balesfeld,54597,Rheinland-Pfalz
1183253,Balge,31609,Niedersachsen
1231981,Balgheim,78582,Baden-Württemberg
2403546,Balgstädt,06632,Sachsen-Anhalt
2779376,Balingen,72336,Baden-Württemberg
446467,Balje,21730,Niedersachsen
2791016,Ballendorf,89177,Baden-Württemberg
158546,Ballenstedt,06493,Sachsen-Anhalt
2902811,Ballhausen,99955,Thüringen
276112,Ballrechten-Dottingen,79282,Baden-Württemberg
2818119,Ballstädt,99869,Thüringen
2856986,Ballstedt,99439,Thüringen
1451607,Balow,19300,Mecklenburg-Vorpommern
2792899,Baltmannsweiler,73666,Baden-Württemberg
897893,Baltrum,26579,Niedersachsen
168532,Balve,58802,Nordrhein-Westfalen
963831,Balzhausen,86483,Bayern
2801098,Balzheim,88481,Baden-Württemberg
62525,Bamberg,96047,Bayern
62525,Bamberg,96049,Bayern
62525,Bamberg,96050,Bayern
62525,Bamberg,96052,Bayern
453393,Bammental,69245,Baden-Württemberg
1433746,Bandelin,17506,Mecklenburg-Vorpommern
1451570,Bandenitz,19230,Mecklenburg-Vorpommern
1253822,Bann,66851,Rheinland-Pfalz
535124,Bannberscheid,56424,Rheinland-Pfalz
455481,Bannewitz,01728,Sachsen
449928,Banzkow,19079,Mecklenburg-Vorpommern
1252836,Barbelroth,76889,Rheinland-Pfalz
964619,Barbing,93092,Bayern
389267,Barby,39240,Sachsen-Anhalt
389267,Barby,39249,Sachsen-Anhalt
2673508,Barchfeld-Immelborn,36456,Thüringen
1708067,Bardowick,21357,Niedersachsen
1214569,Bärenbach,55483,Rheinland-Pfalz
1244080,Bärenbach,55758,Rheinland-Pfalz
1675311,Barenburg,27245,Niedersachsen
1944342,Barendorf,21397,Niedersachsen
536628,Bärenstein,09471,Sachsen
1231963,Bärenthal,78580,Baden-Württemberg
420612,Bargenstedt,25704,Schleswig-Holstein
453725,Bargfeld-Stegen,23863,Schleswig-Holstein
1432542,Bargischow,17398,Mecklenburg-Vorpommern
556603,Bargstall,24806,Schleswig-Holstein
446433,Bargstedt,21698,Niedersachsen
548556,Bargstedt,24793,Schleswig-Holstein
453723,Bargteheide,22941,Schleswig-Holstein
1416814,Bargum,25842,Schleswig-Holstein
422879,Bark,23826,Schleswig-Holstein
554540,Barkelsby,24360,Schleswig-Holstein
962312,Barkenholm,25791,Schleswig-Holstein
449883,Barkhagen,19395,Mecklenburg-Vorpommern
79776,Barleben,39179,Sachsen-Anhalt
418085,Barlt,25719,Schleswig-Holstein
310417,Barmissen,24245,Schleswig-Holstein
444140,Barmstedt,25355,Schleswig-Holstein
968892,Bärnau,95671,Bayern
1515585,Barnekow,23968,Mecklenburg-Vorpommern
449931,Barnin,19089,Mecklenburg-Vorpommern
532324,Barnitz,23858,Schleswig-Holstein
2396133,Barnstädt,06268,Sachsen-Anhalt
1846197,Barnstedt,21406,Niedersachsen
1461203,Barnstorf,49406,Niedersachsen
142694,Barntrup,32683,Nordrhein-Westfalen
251074,Barsbek,24217,Schleswig-Holstein
2073736,Barsbüttel,22885,Schleswig-Holstein
2012699,Barsinghausen,30890,Niedersachsen
1109688,Barßel,26676,Niedersachsen
156532,Bartenshagen-Parkentin,18209,Mecklenburg-Vorpommern
374297,Barth,18356,Mecklenburg-Vorpommern
2792054,Bartholomä,73566,Baden-Württemberg
1427891,Bartow,17089,Mecklenburg-Vorpommern
1246462,Barum,29576,Niedersachsen
1944505,Barum,21357,Niedersachsen
422443,Baruth/Mark,15837,Brandenburg
1588116,Barver,49453,Niedersachsen
1355542,Barwedel,38476,Niedersachsen
1060419,Barweiler,53534,Rheinland-Pfalz
1244156,Bärweiler,55606,Rheinland-Pfalz
330945,Basberg,54578,Rheinland-Pfalz
1079025,Basdahl,27432,Niedersachsen
1427277,Basedow,17139,Mecklenburg-Vorpommern
1467754,Basedow,21483,Schleswig-Holstein
548976,Bassenheim,56220,Rheinland-Pfalz
1461189,Bassum,27211,Niedersachsen
387412,Bastheim,97654,Bayern
1466113,Basthorst,21493,Schleswig-Holstein
394351,Bastorf,18230,Mecklenburg-Vorpommern
443589,Battenberg,35088,Hessen
1249676,Battenberg (Pfalz),67271,Rheinland-Pfalz
1250692,Battweiler,66484,Rheinland-Pfalz
357013,Baudenbach,91460,Bayern
1060427,Bauler,53534,Rheinland-Pfalz
1171870,Bauler,54673,Rheinland-Pfalz
1959686,Baumgarten,18246,Mecklenburg-Vorpommern
1959686,Baumgarten,18249,Mecklenburg-Vorpommern
1245060,Baumholder,55774,Rheinland-Pfalz
1077543,Baunach,96148,Bayern
533536,Baunatal,34225,Hessen
1258631,Bausendorf,54538,Rheinland-Pfalz
1152671,Baustert,54636,Rheinland-Pfalz
1309674,Bautzen - Budyšin,02625,Sachsen
1809876,Bawinkel,49844,Niedersachsen
957056,Bayerbach,94137,Bayern
179066,Bayerbach b. Ergoldsbach,84092,Bayern
1253972,Bayerfeld-Steckweiler,67808,Rheinland-Pfalz
1253972,Bayerfeld-Steckweiler,67822,Rheinland-Pfalz
959173,Bayerisch Eisenstein,94252,Bayern
941795,Bayerisch Gmain,83457,Bayern
62640,Bayreuth,95444,Bayern
62640,Bayreuth,95445,Bayern
62640,Bayreuth,95447,Bayern
62640,Bayreuth,95448,Bayern
935962,Bayrischzell,83735,Bayern
422764,Bebensee,23816,Schleswig-Holstein
237802,Bebra,36179,Hessen
535693,Becheln,56132,Rheinland-Pfalz
1248567,Bechenheim,55234,Rheinland-Pfalz
1244063,Becherbach,67827,Rheinland-Pfalz
1244079,Becherbach bei Kirn,55608,Rheinland-Pfalz
534394,Bechhofen,91572,Bayern
1250670,Bechhofen,66894,Rheinland-Pfalz
1273278,Bechstedt,07426,Thüringen
2856987,Bechstedtstraß,99428,Thüringen
1248786,Bechtheim,67595,Rheinland-Pfalz
1248582,Bechtolsheim,55234,Rheinland-Pfalz
1059442,Bechtsrieth,92699,Bayern
446429,Beckdorf,21643,Niedersachsen
1176595,Beckedorf,31699,Niedersachsen
2012317,Beckeln,27243,Niedersachsen
1187156,Beckingen,66701,Saarland
152281,Beckum,59269,Nordrhein-Westfalen
168465,Bedburg,50181,Nordrhein-Westfalen
167967,Bedburg-Hau,47551,Nordrhein-Westfalen
1246630,Bedesbach,66885,Rheinland-Pfalz
1797683,Beedenbostel,29355,Niedersachsen
152282,Beelen,48361,Nordrhein-Westfalen
531653,Beelitz,14547,Brandenburg
1286629,Beendorf,39343,Sachsen-Anhalt
1384849,Beeskow,15848,Brandenburg
2006778,Beesten,49832,Niedersachsen
1285606,Beetzendorf,38489,Sachsen-Anhalt
967757,Beetzsee,14778,Brandenburg
967759,Beetzseeheide,14778,Brandenburg
1427229,Beggerow,17111,Mecklenburg-Vorpommern
1470175,Behlendorf,23919,Schleswig-Holstein
1406980,Behrendorf,25850,Schleswig-Holstein
1432583,Behrenhoff,17498,Mecklenburg-Vorpommern
2020632,Behren-Lübchin,17179,Mecklenburg-Vorpommern
288915,Behrensdorf,24321,Schleswig-Holstein
2410079,Beichlingen,99625,Thüringen
447772,Beidenfleth,25573,Schleswig-Holstein
1310862,Beiersdorf,02736,Sachsen
1332943,Beiersdorf-Freudenberg,16259,Brandenburg
1446650,Beierstedt,38382,Niedersachsen
1162783,Beilingen,54662,Rheinland-Pfalz
943535,Beilngries,92339,Bayern
534449,Beilrode,04886,Sachsen
410484,Beilstein,71543,Baden-Württemberg
410484,Beilstein,71717,Baden-Württemberg
1259304,Beilstein,56814,Rheinland-Pfalz
2789591,Beimerstetten,89179,Baden-Württemberg
422692,Beindersheim,67259,Rheinland-Pfalz
1270375,Beinerstadt,98660,Thüringen
1075137,Beinhausen,54552,Rheinland-Pfalz
448712,Bekdorf,25554,Schleswig-Holstein
448710,Bekmünde,25524,Schleswig-Holstein
1255940,Bekond,54340,Rheinland-Pfalz
310408,Belau,24601,Schleswig-Holstein
556122,Beldorf,25557,Schleswig-Holstein
556122,Beldorf,25767,Schleswig-Holstein
1245163,Belg,56858,Rheinland-Pfalz
2688685,Belgern-Schildau,04874,Sachsen
2688685,Belgern-Schildau,04889,Sachsen
420484,Belgershain,04683,Sachsen
1241629,Belgweiler,55469,Rheinland-Pfalz
544234,Bell,56745,Rheinland-Pfalz
941084,Bellenberg,89287,Bayern
1250392,Bellheim,76756,Rheinland-Pfalz
1204724,Bell (Hunsrück),56288,Rheinland-Pfalz
535002,Bellingen,56459,Rheinland-Pfalz
2389085,Bellstedt,99713,Thüringen
1819474,Belm,49191,Niedersachsen
2826990,Belrieth,98617,Thüringen
1451581,Belsch,19230,Mecklenburg-Vorpommern
1204718,Beltheim,56290,Rheinland-Pfalz
1527084,Belum,21785,Niedersachsen
2796103,Bempflingen,72658,Baden-Württemberg
280521,Bendestorf,21227,Niedersachsen
165535,Bendfeld,24217,Schleswig-Holstein
541667,Bendorf,56170,Rheinland-Pfalz
556117,Bendorf,25557,Schleswig-Holstein
935269,Benediktbeuern,83671,Bayern
1258636,Bengel,54538,Rheinland-Pfalz
1451499,Bengerstorf,19258,Mecklenburg-Vorpommern
394325,Benitz,18258,Mecklenburg-Vorpommern
2409457,Benndorf,06308,Sachsen-Anhalt
422921,Bennewitz,04828,Sachsen
1254069,Bennhausen,67808,Rheinland-Pfalz
958685,Benningen,87734,Bayern
405840,Benningen am Neckar,71726,Baden-Württemberg
964589,Bensdorf,14789,Brandenburg
1270648,Benshausen,98554,Thüringen
537055,Bensheim,64625,Hessen
393339,Bentwisch,18182,Mecklenburg-Vorpommern
1427537,Bentzin,17129,Mecklenburg-Vorpommern
1433093,Benz,17429,Mecklenburg-Vorpommern
1515588,Benz,23970,Mecklenburg-Vorpommern
1241478,Benzweiler,55494,Rheinland-Pfalz
965019,Beratzhausen,93176,Bayern
1028801,Berching,92334,Bayern
941837,Berchtesgaden,83471,Bayern
1075132,Bereborn,56769,Rheinland-Pfalz
1075158,Berenbach,56766,Rheinland-Pfalz
540444,Berg,56357,Rheinland-Pfalz
932489,Berg,82335,Bayern
1021686,Berg,95180,Bayern
1021827,Berg,53505,Rheinland-Pfalz
2808298,Berg,88276,Baden-Württemberg
2397458,Berga,06536,Sachsen-Anhalt
2786785,Berga/Elster,07980,Thüringen
289113,Bergatreute,88368,Baden-Württemberg
1028810,Berg b.Neumarkt i.d.OPf.,92348,Bayern
1289818,Berge,19348,Brandenburg
1808615,Berge,49626,Niedersachsen
444285,Bergen,08239,Sachsen
941749,Bergen,83346,Bayern
1015148,Bergen,91790,Bayern
1245120,Bergen,55608,Rheinland-Pfalz
1797917,Bergen,29303,Niedersachsen
1821916,Bergen an der Dumme,29468,Niedersachsen
1437544,Bergen auf Rügen,18528,Mecklenburg-Vorpommern
1241635,Bergenhausen,55469,Rheinland-Pfalz
1157800,Bergenhusen,24861,Schleswig-Holstein
952365,Bergewöhrden,25779,Schleswig-Holstein
1329536,Bergfeld,38467,Niedersachsen
452995,Berghaupten,77791,Baden-Württemberg
539714,Berghausen,56368,Rheinland-Pfalz
168469,Bergheim,50126,Nordrhein-Westfalen
168469,Bergheim,50127,Nordrhein-Westfalen
168469,Bergheim,50129,Nordrhein-Westfalen
943685,Bergheim,86673,Bayern
1407864,Bergholz,17321,Mecklenburg-Vorpommern
2788220,Berghülen,89180,Baden-Württemberg
943732,Berg im Gau,86562,Bayern
173103,Bergisch Gladbach,51427,Nordrhein-Westfalen
173103,Bergisch Gladbach,51429,Nordrhein-Westfalen
173103,Bergisch Gladbach,51465,Nordrhein-Westfalen
173103,Bergisch Gladbach,51467,Nordrhein-Westfalen
173103,Bergisch Gladbach,51469,Nordrhein-Westfalen
158457,Bergkamen,59192,Nordrhein-Westfalen
934458,Bergkirchen,85232,Bayern
1245059,Berglangenbach,55776,Rheinland-Pfalz
401646,Berglen,73663,Baden-Württemberg
934747,Berglern,85459,Bayern
1258425,Berglicht,54426,Rheinland-Pfalz
173857,Bergneustadt,51702,Nordrhein-Westfalen
1250483,Berg (Pfalz),76768,Rheinland-Pfalz
318734,Bergrheinfeld,97493,Bayern
182322,Bergtheim,97241,Bayern
1259147,Bergweiler,54518,Rheinland-Pfalz
556099,Beringstedt,25575,Schleswig-Holstein
549415,Berkatal,37297,Hessen
2899666,Berka vor dem Hainich,99826,Thüringen
2885201,Berka/Werra,99837,Thüringen
1384819,Berkenbrück,15518,Brandenburg
1469273,Berkenthin,23919,Schleswig-Holstein
2801244,Berkheim,88450,Baden-Württemberg
1334101,Berkholz-Meyenburg,16306,Brandenburg
1171853,Berkoth,54673,Rheinland-Pfalz
62422,Berlin,10115,Berlin
62422,Berlin,10117,Berlin
62422,Berlin,10119,Berlin
62422,Berlin,10178,Berlin
62422,Berlin,10179,Berlin
62422,Berlin,10243,Berlin
62422,Berlin,10245,Berlin
62422,Berlin,10247,Berlin
62422,Berlin,10249,Berlin
62422,Berlin,10315,Berlin
62422,Berlin,10317,Berlin
62422,Berlin,10318,Berlin
62422,Berlin,10319,Berlin
62422,Berlin,10365,Berlin
62422,Berlin,10367,Berlin
62422,Berlin,10369,Berlin
62422,Berlin,10405,Berlin
62422,Berlin,10407,Berlin
62422,Berlin,10409,Berlin
62422,Berlin,10435,Berlin
62422,Berlin,10437,Berlin
62422,Berlin,10439,Berlin
62422,Berlin,10551,Berlin
62422,Berlin,10553,Berlin
62422,Berlin,10555,Berlin
62422,Berlin,10557,Berlin
62422,Berlin,10559,Berlin
62422,Berlin,10585,Berlin
62422,Berlin,10587,Berlin
62422,Berlin,10589,Berlin
62422,Berlin,10623,Berlin
62422,Berlin,10625,Berlin
62422,Berlin,10627,Berlin
62422,Berlin,10629,Berlin
62422,Berlin,10707,Berlin
62422,Berlin,10709,Berlin
62422,Berlin,10711,Berlin
62422,Berlin,10713,Berlin
62422,Berlin,10715,Berlin
62422,Berlin,10717,Berlin
62422,Berlin,10719,Berlin
62422,Berlin,10777,Berlin
62422,Berlin,10779,Berlin
62422,Berlin,10781,Berlin
62422,Berlin,10783,Berlin
62422,Berlin,10785,Berlin
62422,Berlin,10787,Berlin
62422,Berlin,10789,Berlin
62422,Berlin,10823,Berlin
62422,Berlin,10825,Berlin
62422,Berlin,10827,Berlin
62422,Berlin,10829,Berlin
62422,Berlin,10961,Berlin
62422,Berlin,10963,Berlin
62422,Berlin,10965,Berlin
62422,Berlin,10967,Berlin
62422,Berlin,10969,Berlin
62422,Berlin,10997,Berlin
62422,Berlin,10999,Berlin
62422,Berlin,12043,Berlin
62422,Berlin,12045,Berlin
62422,Berlin,12047,Berlin
62422,Berlin,12049,Berlin
62422,Berlin,12051,Berlin
62422,Berlin,12053,Berlin
62422,Berlin,12055,Berlin
62422,Berlin,12057,Berlin
62422,Berlin,12059,Berlin
62422,Berlin,12099,Berlin
62422,Berlin,12101,Berlin
62422,Berlin,12103,Berlin
62422,Berlin,12105,Berlin
62422,Berlin,12107,Berlin
62422,Berlin,12109,Berlin
62422,Berlin,12157,Berlin
62422,Berlin,12159,Berlin
62422,Berlin,12161,Berlin
62422,Berlin,12163,Berlin
62422,Berlin,12165,Berlin
62422,Berlin,12167,Berlin
62422,Berlin,12169,Berlin
62422,Berlin,12203,Berlin
62422,Berlin,12205,Berlin
62422,Berlin,12207,Berlin
62422,Berlin,12209,Berlin
62422,Berlin,12247,Berlin
62422,Berlin,12249,Berlin
62422,Berlin,12277,Berlin
62422,Berlin,12279,Berlin
62422,Berlin,12305,Berlin
62422,Berlin,12307,Berlin
62422,Berlin,12309,Berlin
62422,Berlin,12347,Berlin
62422,Berlin,12349,Berlin
62422,Berlin,12351,Berlin
62422,Berlin,12353,Berlin
62422,Berlin,12355,Berlin
62422,Berlin,12357,Berlin
62422,Berlin,12359,Berlin
62422,Berlin,12435,Berlin
62422,Berlin,12437,Berlin
62422,Berlin,12439,Berlin
62422,Berlin,12459,Berlin
62422,Berlin,12487,Berlin
62422,Berlin,12489,Berlin
62422,Berlin,12524,Berlin
62422,Berlin,12526,Berlin
62422,Berlin,12527,Berlin
62422,Berlin,12555,Berlin
62422,Berlin,12557,Berlin
62422,Berlin,12559,Berlin
62422,Berlin,12587,Berlin
62422,Berlin,12589,Berlin
62422,Berlin,12619,Berlin
62422,Berlin,12621,Berlin
62422,Berlin,12623,Berlin
62422,Berlin,12627,Berlin
62422,Berlin,12629,Berlin
62422,Berlin,12679,Berlin
62422,Berlin,12681,Berlin
62422,Berlin,12683,Berlin
62422,Berlin,12685,Berlin
62422,Berlin,12687,Berlin
62422,Berlin,12689,Berlin
62422,Berlin,13051,Berlin
62422,Berlin,13053,Berlin
62422,Berlin,13055,Berlin
62422,Berlin,13057,Berlin
62422,Berlin,13059,Berlin
62422,Berlin,13086,Berlin
62422,Berlin,13088,Berlin
62422,Berlin,13089,Berlin
62422,Berlin,13125,Berlin
62422,Berlin,13127,Berlin
62422,Berlin,13129,Berlin
62422,Berlin,13156,Berlin
62422,Berlin,13158,Berlin
62422,Berlin,13159,Berlin
62422,Berlin,13187,Berlin
62422,Berlin,13189,Berlin
62422,Berlin,13347,Berlin
62422,Berlin,13349,Berlin
62422,Berlin,13351,Berlin
62422,Berlin,13353,Berlin
62422,Berlin,13355,Berlin
62422,Berlin,13357,Berlin
62422,Berlin,13359,Berlin
62422,Berlin,13403,Berlin
62422,Berlin,13405,Berlin
62422,Berlin,13407,Berlin
62422,Berlin,13409,Berlin
62422,Berlin,13435,Berlin
62422,Berlin,13437,Berlin
62422,Berlin,13439,Berlin
62422,Berlin,13465,Berlin
62422,Berlin,13467,Berlin
62422,Berlin,13469,Berlin
62422,Berlin,13503,Berlin
62422,Berlin,13505,Berlin
62422,Berlin,13507,Berlin
62422,Berlin,13509,Berlin
62422,Berlin,13581,Berlin
62422,Berlin,13583,Berlin
62422,Berlin,13585,Berlin
62422,Berlin,13587,Berlin
62422,Berlin,13589,Berlin
62422,Berlin,13591,Berlin
62422,Berlin,13593,Berlin
62422,Berlin,13595,Berlin
62422,Berlin,13597,Berlin
62422,Berlin,13599,Berlin
62422,Berlin,13627,Berlin
62422,Berlin,13629,Berlin
62422,Berlin,14050,Berlin
62422,Berlin,14052,Berlin
62422,Berlin,14053,Berlin
62422,Berlin,14055,Berlin
62422,Berlin,14057,Berlin
62422,Berlin,14059,Berlin
62422,Berlin,14089,Berlin
62422,Berlin,14109,Berlin
62422,Berlin,14129,Berlin
62422,Berlin,14163,Berlin
62422,Berlin,14165,Berlin
62422,Berlin,14167,Berlin
62422,Berlin,14169,Berlin
62422,Berlin,14193,Berlin
62422,Berlin,14195,Berlin
62422,Berlin,14197,Berlin
62422,Berlin,14199,Berlin
1074559,Berlingen,54570,Rheinland-Pfalz
2393736,Berlingerode,37339,Thüringen
2856988,Berlstedt,99439,Thüringen
2806391,Bermatingen,88697,Baden-Württemberg
2829521,Bermbach,98587,Thüringen
548037,Bermel,56729,Rheinland-Pfalz
1248787,Bermersheim,67593,Rheinland-Pfalz
1248585,Bermersheim vor der Höhe,55234,Rheinland-Pfalz
1318337,Bernau,16321,Brandenburg
2186914,Bernau am Chiemsee,83233,Bayern
1240406,Bernau im Schwarzwald,79872,Baden-Württemberg
936752,Bernbeuren,86975,Bayern
124297,Bernburg,06406,Sachsen-Anhalt
330907,Berndorf,54578,Rheinland-Pfalz
539718,Berndroth,56370,Rheinland-Pfalz
532787,Berne,27804,Niedersachsen
1028816,Berngau,92361,Bayern
964623,Bernhardswald,93170,Bayern
1958439,Bernitt,18246,Mecklenburg-Vorpommern
1958439,Bernitt,18249,Mecklenburg-Vorpommern
1258355,Bernkastel-Kues,54470,Rheinland-Pfalz
1258355,Bernkastel-Kues,54492,Rheinland-Pfalz
959818,Bernried,94505,Bayern
936914,Bernried am Starnberger See,82347,Bayern
417025,Bernsdorf,09337,Sachsen
1307707,Bernsdorf,02994,Sachsen
937641,Bernstadt,89182,Baden-Württemberg
418663,Bernstadt auf dem Eigen,02748,Sachsen
1479858,Bernstorf,23936,Mecklenburg-Vorpommern
2813120,Bernterode,37308,Thüringen
418870,Berod bei Hachenburg,57614,Rheinland-Pfalz
534473,Berod bei Wallmerod,56414,Rheinland-Pfalz
1171892,Berscheid,54673,Rheinland-Pfalz
1245055,Berschweiler bei Baumholder,55777,Rheinland-Pfalz
1245119,Berschweiler bei Kirn,55608,Rheinland-Pfalz
1817474,Bersenbrück,49593,Niedersachsen
1389284,Bersteland,15910,Brandenburg
418121,Bertsdorf-Hörnitz,02763,Sachsen
898199,Berumbur,26524,Niedersachsen
535003,Berzhahn,56459,Rheinland-Pfalz
416402,Berzhausen,57632,Rheinland-Pfalz
1257090,Bescheid,54413,Rheinland-Pfalz
382412,Beschendorf,23738,Schleswig-Holstein
448762,Besdorf,25584,Schleswig-Holstein
324306,Beselich,65614,Hessen
1473800,Besenthal,23899,Schleswig-Holstein
1419837,Beseritz,17039,Mecklenburg-Vorpommern
405302,Besigheim,74354,Baden-Württemberg
1451509,Besitz,19258,Mecklenburg-Vorpommern
379883,Bessenbach,63856,Bayern
1352904,Bestensee,15741,Brandenburg
157422,Bestwig,59909,Nordrhein-Westfalen
2532075,Bethenhausen,07554,Thüringen
949970,Betteldorf,54570,Rheinland-Pfalz
540445,Bettendorf,56355,Rheinland-Pfalz
1258872,Bettenfeld,54533,Rheinland-Pfalz
1152679,Bettingen,54646,Rheinland-Pfalz
422315,Betzdorf,57518,Rheinland-Pfalz
1383378,Betzendorf,21386,Niedersachsen
1070975,Betzenstein,91282,Bayern
2827890,Betzenweiler,88422,Baden-Württemberg
957714,Betzigau,87488,Bayern
1182317,Beulich,56283,Rheinland-Pfalz
1269814,Beuren,56825,Rheinland-Pfalz
2795771,Beuren,72660,Baden-Württemberg
1257087,Beuren (Hochwald),54413,Rheinland-Pfalz
2805752,Beuron,88631,Baden-Württemberg
958112,Beutelsbach,94501,Bayern
444153,Bevern,25355,Schleswig-Holstein
1184658,Bevern,37639,Niedersachsen
2012142,Beverstedt,27616,Niedersachsen
148589,Beverungen,37688,Nordrhein-Westfalen
